Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2011-09-02,11793.559939921879,38142.31025202222,31606.74063899064,13349808.588207774,48993797.51872253
2011-09-03,14770.901892310138,27671.01994814639,39586.01707139117,9684856.981851235,35543425.123394035
2011-09-04,8643.911328146245,23818.634039118704,23165.68235943194,8336521.913691546,30595035.423247974
2011-09-05,9562.010092889934,29205.742214135007,25626.187048945023,10222009.774947252,37514775.874056414
2011-09-06,14533.525793684596,19482.75029469777,38949.84912707472,6818962.603144219,25025592.753539283
2011-09-07,13970.037098200042,30956.877981310587,37439.69942317611,10834907.293458706,39764109.76699345
2011-09-08,7734.8370233507085,31614.94343846466,20729.3632225799,11065230.20346263,40609394.84670785
2011-09-09,10025.719549474621,26401.441296599012,26868.928392591984,9240504.453809654,33912651.34548143
2011-09-10,8165.309843982551,25230.731296267186,21883.03038187324,8830755.953693515,32408874.3500552
2011-09-11,8660.023813423506,35096.04703883098,23208.863819975,12283616.46359084,45080872.42137838
2011-09-12,10590.754552344519,29273.13363064416,28383.22220028331,10245596.770725455,37601340.14856242
2011-09-13,11555.537947983814,22538.119138892223,30968.841700596622,7888341.698612277,28950214.033907056
2011-09-14,13644.426461622856,28511.198352943586,36567.062917149255,9978919.423530255,36622634.284356035
2011-09-15,12874.058783660574,24951.71044561485,34502.47754021034,8733098.655965198,32050472.067392275
2011-09-16,10238.783908770498,29009.472755351057,27439.940875504937,10153315.46437287,37262667.75424843
2011-09-17,10932.068722114262,27976.789255327243,29297.944175266224,9791876.239364535,35936185.798467845
2011-09-18,9148.503727346175,29859.005192871045,24517.98998928775,10450651.817504866,38353892.17024286
2011-09-19,10010.656843553588,31315.228220780176,26828.56034072362,10960329.87727306,40224410.64959213
2011-09-20,8595.776395071258,28917.362212574917,23036.680738790972,10121076.774401221,37144351.762052484
2011-09-21,8750.932960894503,30184.804905239234,23452.50033519727,10564681.716833731,38772381.90077979
2011-09-22,12070.225147466941,37680.73855569356,32348.203395211403,13188258.494492745,48400908.67478837
2011-09-23,11030.016993459662,36975.780318042525,29560.445542471894,12941523.111314883,47495389.81852562
2011-09-24,8178.864937161405,30663.10201864426,21919.358031592565,10732085.70652549,39386754.542948544
2011-09-25,5257.243919471234,37272.65397874682,14089.413704182909,13045428.892561387,47876724.03570029
2011-09-26,6405.194909590284,31170.291537915873,17165.922357701962,10909602.038270555,40038239.48045294
2011-09-27,13903.066210034129,34572.184437807846,37260.217442891466,12100264.553232744,44407970.91036417
2011-09-28,10203.231797348613,29574.353565731402,27344.661216894285,10351023.74800599,37988257.15518198
2011-09-29,13055.431805574048,44024.82897692786,34988.55723893845,15408690.14192475,56549892.82086383
2011-09-30,8944.329096229252,33656.94301327157,23970.801977894396,11779930.054645048,43232343.300547324
2011-10-01,8505.721938495974,25997.102246328912,22795.334795169212,9098985.786215119,33393277.835409485
2011-10-02,11779.481977665233,32972.99425769899,31569.011700142826,11540547.990194647,42353811.124014355
2011-10-03,9856.55646714199,41418.44396754637,26415.571331940537,14496455.38864123,53201991.27631331
2011-10-04,13338.78081959226,36387.1347579777,35747.932596507264,12735497.165292194,46739274.59662235
2011-10-05,7496.330688972079,33961.544881489855,20090.166246445173,11886540.70852145,43623604.40027372
2011-10-06,10258.988979002237,31870.80021838667,27494.090463725996,11154780.076435333,40938042.88051767
2011-10-07,7739.412911775165,30935.216093111423,20741.626603557444,10827325.632588997,39736285.07160162
2011-10-08,7489.833594008346,39042.79403000126,20072.754031942368,13664977.91050044,50150468.931536615
2011-10-09,9743.494089235814,43715.52976298586,26112.56415915198,15300435.417045051,56152597.98055534
2011-10-10,12433.416430922849,31947.00829464665,33321.55603487324,11181452.903126327,41035932.15447362
2011-10-11,11127.782917298351,34812.04713509361,29822.45821835958,12184216.497282764,44716074.54502774
2011-10-12,9682.363071715212,40751.23956753317,25948.73303219677,14262933.84863661,52344967.22449636
2011-10-13,10823.783118568992,36794.73393331986,29007.7387577649,12878156.87666195,47262835.73734936
2011-10-14,10203.352205805486,36419.75355489517,27344.983911558706,12746913.74421331,46781173.44126284
2011-10-15,11611.724725666925,33709.84534581014,31119.42226478736,11798445.87103355,43300296.34669313
2011-10-16,8892.683556849177,57512.19936741184,23832.391932355797,20129269.778594144,73874420.0874405
2011-10-17,12314.33329312708,33567.57247531392,33002.413225580574,11748650.366359873,43117546.84454073
2011-10-18,12579.871060144294,44436.48379974684,33714.05444118671,15552769.329911394,57078663.44077481
2011-10-19,6869.95623065506,42810.77820261573,18411.48269815556,14983772.370915504,54990444.6012599
2011-10-20,13144.92629228691,52399.29375613742,35228.402463328915,18339752.814648096,67306892.82975851
2011-10-21,7353.863659394543,41524.35085741108,19708.354607177378,14533522.800093876,53338028.67634452
2011-10-22,8788.646173421113,46253.16795044169,23553.571744768586,16188608.782654589,59412194.23234234
2011-10-23,10207.339501773144,45990.209448673035,27355.669864752028,16096573.30703556,59074424.0368205
2011-10-24,11636.280178420222,48797.431738656946,31185.230878166196,17079101.10852993,62680301.06830484
2011-10-25,12048.962944336678,49454.09691269965,32291.220690822298,17308933.919444874,63523787.484362684
2011-10-26,12881.33531416672,54018.42335047016,34521.97864196681,18906448.172664557,69386664.79367892
2011-10-27,12289.754176223956,49880.597906381234,32936.5411922802,17458209.26723343,64071628.010746695
2011-10-28,7588.318611667276,58197.96482008274,20336.6938792683,20369287.68702896,74755285.81139629
2011-10-29,10759.91517346185,43167.16373156307,28836.57266487776,15108507.306047073,55448221.813192755
2011-10-30,13061.438323187242,47394.770167211405,35004.65470614181,16588169.55852399,60878582.27978304
2011-10-31,14622.547517830964,54829.559343441564,39188.42734778699,19190345.770204544,70428568.97665067
2011-11-01,10355.383299349687,54838.405398014314,27752.427242257163,19193441.88930501,70439931.73374939
2011-11-02,12477.565683403845,43900.81880995287,33439.876031522304,15365286.583483504,56390601.76138446
2011-11-03,14957.527167094406,53842.180122240214,40086.17280781301,18844763.042784072,69160280.36701754
2011-11-04,12436.430047350223,58663.97577127545,33329.6325268986,20532391.519946408,75353876.87820332
2011-11-05,16113.540796603844,54621.29227720999,43184.289334898305,19117452.297023494,70161049.93007623
2011-11-06,11813.597354757812,47321.493724357446,31660.44091075094,16562522.803525105,60784458.688937135
2011-11-07,11543.969181397426,67332.41365931356,30937.837406145103,23566344.780759744,86488485.34538826
2011-11-08,14582.62718482839,50595.455052761994,39081.440855340086,17708409.268466696,64989862.015272774
2011-11-09,13651.39144812397,52475.32968740101,36585.72908097224,18366365.39059035,67404560.98346658
2011-11-10,12876.000337465952,53783.45573983853,34507.68090440875,18824209.508943487,69084848.89782259
2011-11-11,11123.697516953387,58632.48191144551,29811.50934543508,20521368.669005927,75313423.01525176
2011-11-12,12403.957169977348,59512.62267575854,33242.6052155393,20829417.936515488,76443963.82701184
2011-11-13,12725.350729713044,63470.33216920042,34103.93995563096,22214616.259220146,81527641.67133793
2011-11-14,8356.51704534757,58331.247266316,22395.46568153149,20415936.5432106,74926487.1135829
2011-11-15,13611.960777629056,61805.774864297586,36480.05488404587,21632021.202504154,79389517.81319025
2011-11-16,13823.567029260688,49850.489764096266,37047.15963841865,17447671.417433694,64032954.101981655
2011-11-17,14891.832876394068,60147.424940935685,39910.1121087361,21051598.72932749,77259367.33663188
2011-11-18,11156.946160351803,65627.01289620361,29900.615709742833,22969454.51367126,84297898.06517352
2011-11-19,13380.448060984685,60257.352819435764,35859.60080343896,21090073.486802515,77400569.69656523
2011-11-20,13067.363964129881,57787.909590580006,35020.53542386808,20225768.356703002,74228569.86910002
2011-11-21,11391.974459564397,66627.26818596706,30530.491551632585,23319543.86508847,85582725.98487468
2011-11-22,12289.477049656498,62464.464083807004,32935.79849307942,21862562.42933245,80235604.11565009
2011-11-23,13166.95034891628,67033.74908486471,35287.42693509563,23461812.179702647,86104850.69950871
2011-11-24,13547.965855859864,65919.21709743416,36308.54849370444,23071725.984101955,84673234.36165418
2011-11-25,13582.564563944596,72511.3416546149,36401.27303137152,25378969.579115212,93140818.35535282
2011-11-26,15065.706401429825,68715.73809337585,40376.093155831935,24050508.332681544,88265365.58094126
2011-11-27,15711.780880148857,53729.72344985993,42107.57275879894,18805403.20745097,69015829.77134506
2011-11-28,17771.444630514805,56879.72385923094,47627.47160977968,19907903.350730825,73062005.29718213
2011-11-29,14386.683156137486,67535.56380166147,38556.310858448465,23637447.33058151,86749431.70323414
2011-11-30,14444.864440563191,61422.16165330384,38712.236700709356,21497756.578656342,78896766.64366877
2011-12-01,15256.97816229825,66617.84208352992,40888.701474959315,23316244.72923547,85570618.15629417
2011-12-02,18374.26915026966,67600.83936359468,49243.041322722696,23660293.777258135,86833278.16253735
2011-12-03,16921.31023259956,73714.7369038746,45349.11142336683,25800157.916356105,94686579.5530269
2011-12-04,16253.119647866704,61224.516178859296,43558.36065628277,21428580.662600752,78642891.03174476
2011-12-05,15140.495533516128,73761.6670418711,40576.528029823225,25816583.464654885,94746861.31528343
2011-12-06,15648.315255822907,73217.90006699752,41937.484885605394,25626265.023449134,94048392.63605832
2011-12-07,13977.419900889341,62823.23706389009,37459.48533438343,21988132.97236153,80696448.00856681
2011-12-08,16193.980721655833,64987.72147727766,43399.86833403764,22745702.517047178,83476728.23756315
2011-12-09,14757.764779559217,64574.58694836162,39550.809609218704,22601105.431926567,82946056.9351705
2011-12-10,16557.689229847405,78065.14745701908,44374.60713599105,27322801.609956674,100274681.908541
2011-12-11,19112.80524855365,68138.54705445985,51222.318066123786,23848491.469060946,87523963.69145367
2011-12-12,19141.157079511962,74365.41030893948,51298.30097309206,26027893.608128812,95522369.54183275
2011-12-13,15018.847795461941,80032.95431663771,40250.512091838005,28011534.010823198,102802329.81972113
2011-12-14,13828.687013781857,76647.71261680638,37060.88119693538,26826699.415882234,98453986.85628779
2011-12-15,18118.428331901883,71742.37939539844,48557.38792949705,25109832.78838945,92153086.33338928
2011-12-16,16815.844635622103,65401.26453544268,45066.463623467236,22890442.587404937,84007924.29577611
2011-12-17,18199.258296924516,69609.42366228784,48774.012235757706,24363298.28180074,89413304.69420871
2011-12-18,16679.044002517785,73138.33832184527,44699.83792674766,25598418.41264584,93946195.57441023
2011-12-19,20508.900542298827,72930.75334553546,54963.85345336086,25525763.670937408,93679552.67234029
2011-12-20,21024.437107954916,77701.77682892187,56345.49144931918,27195621.890122652,99807932.33675013
2011-12-21,22269.725833290773,69554.61922211417,59682.86523321927,24344116.72773996,89342908.39080565
2011-12-22,19272.696103684546,62067.70753486671,51650.82555787459,21723697.637203347,79725970.32853629
2011-12-23,17981.02859602919,61390.920807564704,48189.15663735823,21486822.282647647,78856637.77731687
2011-12-24,20592.178406561223,63956.068177471265,55187.03812958408,22384623.86211494,82151569.57396182
2011-12-25,19838.112883689468,71067.79004425179,53166.142528287775,24873726.51548812,91286576.3118414
2011-12-26,16560.474559100658,70194.67056752503,44382.07181838976,24568134.69863376,90165054.3439859
2011-12-27,17673.04025353524,67061.39767129264,47363.747879474446,23471489.184952423,86140365.3087754
2011-12-28,19374.29052467296,69021.65095925356,51923.09860612354,24157577.835738745,88658310.65716119
2011-12-29,20889.48253127281,65544.99316973383,55983.81318381114,22940747.60940684,84192543.7265231
2011-12-30,22275.296377112274,63043.00605832896,59697.794290660895,22065052.120415132,80978741.28192353
2011-12-31,25646.090460295203,71512.79536831715,68731.52243359115,25029478.378911003,91858185.65060338
2012-01-01,20717.822687728894,65388.26399649338,55523.76480311344,22885892.39877268,83991225.10349573
2012-01-02,19114.14494713882,66504.24305975421,51225.90845833204,23276485.070913974,85424700.21025428
2012-01-03,18577.218236386532,69729.07778145366,49786.94487351591,24405177.22350878,89567000.41027722
2012-01-04,23649.897650746978,60739.50418718853,63381.7257040019,21258826.465515986,78019893.12844367
2012-01-05,22800.73713056329,73229.21714088501,61105.97550990962,25630225.999309752,94062929.41746679
2012-01-06,23604.530678448602,57549.257588648004,63260.142218242254,20142240.1560268,73922021.37261835
2012-01-07,21889.16588626063,58065.066142166615,58662.96457517849,20322773.149758313,74584577.45961301
2012-01-08,24211.467192503707,58240.211236855255,64886.73207590994,20384073.932899337,74809551.33374056
2012-01-09,19956.950066856512,68741.35317293483,53484.62617917546,24059473.610527188,88298268.15063478
2012-01-10,18520.06057905201,59034.92196908768,49633.76235185939,20662222.689180683,75830357.2692931
2012-01-11,19767.9072800974,59042.74274072712,52977.991510661035,20664959.959254492,75840403.05046399
2012-01-12,25800.229387876272,55973.05174767519,69144.61475950842,19590568.111686315,71897384.96988878
2012-01-13,21932.75828981873,58058.11367016115,58779.792216714195,20320339.7845564,74575647.00932199
2012-01-14,20119.75781144995,59119.49184583773,53920.95093468586,20691822.146043204,75938987.27597855
2012-01-15,25392.619250145264,58765.943458216316,68052.21959038932,20568080.21037571,75484854.37207887
2012-01-16,22628.343457054336,57963.452377325055,60643.96046490563,20287208.332063768,74454054.57867403
2012-01-17,22895.379099235342,61642.61777294014,61359.615985950724,21574916.220529046,79179942.5293416
2012-01-18,24174.7425673702,57818.44304325132,64788.31008055213,20236455.06513796,74267790.08905631
2012-01-19,23891.474083686753,51223.012362854184,64029.1505442805,17928054.326998964,65795959.3800862
2012-01-20,21181.025415436656,46996.04738764066,56765.14811337024,16448616.58567423,60366422.869424425
2012-01-21,26966.848175869272,58006.798334630854,72271.15311132965,20302379.4171208,74509732.46083333
2012-01-22,22456.861997112508,52040.73240728548,60184.39015226153,18214256.342549916,66846320.77715819
